site,project_name,id,project_id,plot,latitude,longitude,treatment,profile,min_org,horizon,raw_depth,adjusted_depth,sample_depth,fine_coarse,fine_bulk_density,coarse_bulk_density,total_bulk_density,fine_carbon,fine_nitrogen,ph,dry_matter,carbon
NWT_MW_ZF35-39C,NWT_MackWalker,ps.216,NWT.ps.218,NWT_MW_ZF35-39C,64.098154,-117.462336,Burn,0,org,NA,5,13.81375836,5,1,0.166695527,-9999,0.23417852,32.52,1.81,-9999,8334.77635,2710.469269
NWT_MW_ZF35-39C,NWT_MackWalker,ps.203,NWT.ps.205,NWT_MW_ZF35-39C,64.098154,-117.462336,Burn,12,org,NA,15,23.81375836,4.9,1,0.336474954,-9999,0.325310245,26.56,1.63,-9999,16487.27275,4379.019641
NWT_MW_ZF35-39C,NWT_MackWalker,ps.213,NWT.ps.215,NWT_MW_ZF35-39C,64.098154,-117.462336,Burn,6,org,NA,5,13.81375836,5,1,0.077709509,-9999,0.154399164,32.37,1.46,-9999,3885.47545,1257.728403
NWT_MW_ZF35-39C,NWT_MackWalker,ps.218,NWT.ps.220,NWT_MW_ZF35-39C,64.098154,-117.462336,Burn,0,org,NA,15,23.81375836,5,1,0.34325425,-9999,0.396263777,24.39,1.39,-9999,17162.7125,4185.985579
NWT_MW_ZF35-39C,NWT_MackWalker,ps.206,NWT.ps.208,NWT_MW_ZF35-39C,64.098154,-117.462336,Burn,18,org,NA,10,18.81375836,5,1,0.158228409,-9999,0.149842877,37.22,2.27,-9999,7911.42045,2944.630691
NWT_MW_ZF35-39C,NWT_MackWalker,ps.247,NWT.ps.249,NWT_MW_ZF35-39C,64.098154,-117.462336,Burn,24,org,NA,20,28.81375836,5,1,0.308979732,-9999,0.406870491,33.07,1.84,-9999,15448.9866,5108.979869
NWT_MW_ZF35-39C,NWT_MackWalker,ps.248,NWT.ps.250,NWT_MW_ZF35-39C,64.098154,-117.462336,Burn,24,org,NA,22,30.81375836,3.1,1,0.294949655,-9999,0.482673759,30.82,1.55,-9999,9143.439305,2818.007994
NWT_MW_ZF35-39C,NWT_MackWalker,ps.215,NWT.ps.217,NWT_MW_ZF35-39C,64.098154,-117.462336,Burn,6,org,NA,15,23.81375836,2.4,1,0.246132398,-9999,0.411944594,30.30609664,1.669618012,-9999,5907.177552,1790.234938
NWT_MW_ZF35-39C,NWT_MackWalker,ps.217,NWT.ps.219,NWT_MW_ZF35-39C,64.098154,-117.462336,Burn,0,org,NA,10,18.81375836,4.8,1,0.264356576,-9999,0.315547052,43.08,2.74,-9999,12689.11565,5466.471021
NWT_MW_ZF35-39C,NWT_MackWalker,ps.205,NWT.ps.207,NWT_MW_ZF35-39C,64.098154,-117.462336,Burn,18,org,NA,5,13.81375836,5,1,0.07316,-9999,0.06612,41.69,2.32,-9999,3658,1525.0202
NWT_MW_ZF35-40A,NWT_MackWalker,ps.280,NWT.ps.282,NWT_MW_ZF35-40A,64.076505,-117.461014,Burn,12,org,NA,0.5,6.77,0.8,1,0.718024825,-9999,1.031210649,5.42,0.23,-9999,5744.1986,311.3355641
NWT_MW_ZF35-40A,NWT_MackWalker,ps.282,NWT.ps.284,NWT_MW_ZF35-40A,64.076505,-117.461014,Burn,24,org,NA,1,7.27,1.1,1,0.237752377,-9999,0.440123918,16.03,0.65,-9999,2615.276147,419.2287664
NWT_MW_ZF35-40A,NWT_MackWalker,ps.278,NWT.ps.280,NWT_MW_ZF35-40A,64.076505,-117.461014,Burn,0,org,NA,1,7.27,0.4,1,1.015224103,-9999,1.742787182,6.62,0.38,-9999,4060.896412,268.8313425
NWT_MW_ZF35-40A,NWT_MackWalker,ps.281,NWT.ps.283,NWT_MW_ZF35-40A,64.076505,-117.461014,Burn,18,org,NA,0.5,6.77,1.2,1,0.722353109,-9999,0.979510245,3.61,0.14,-9999,8668.237308,312.9233668
NWT_MW_ZF35-40A,NWT_MackWalker,ps.279,NWT.ps.281,NWT_MW_ZF35-40A,64.076505,-117.461014,Burn,6,org,NA,1,7.27,1.3,1,0.108,-9999,0.281904762,26.76,1.08,-9999,1404,375.7104
NWT_MW_ZF35-40B,NWT_MackWalker,ps.158,NWT.ps.160,NWT_MW_ZF35-40B,64.075273,-117.462071,Burn,6,org,NA,30,42.04315592,4,1,0.183507348,-9999,0.168159367,39.82,2.29,-9999,7340.29392,2922.905039
NWT_MW_ZF35-40B,NWT_MackWalker,ps.159,NWT.ps.161,NWT_MW_ZF35-40B,64.075273,-117.462071,Burn,6,org,NA,35,47.04315592,5,1,0.358769231,-9999,0.344833747,38.76,2.37,-9999,17938.46155,6952.947697
NWT_MW_ZF35-40B,NWT_MackWalker,ps.157,NWT.ps.159,NWT_MW_ZF35-40B,64.075273,-117.462071,Burn,6,org,NA,26,38.04315592,1.4,1,0.263406058,-9999,0.222772761,39.91,2.04,-9999,3687.684812,1471.755008
NWT_MW_ZF35-40B,NWT_MackWalker,ps.171,NWT.ps.173,NWT_MW_ZF35-40B,64.075273,-117.462071,Burn,0,org,NA,5,17.04315592,5.1,1,0.137578202,-9999,0.129808536,41.22,2.03,-9999,7016.488302,2892.196478
NWT_MW_ZF35-40B,NWT_MackWalker,ps.155,NWT.ps.157,NWT_MW_ZF35-40B,64.075273,-117.462071,Burn,6,org,NA,20,32.04315592,5,1,0.189834368,-9999,0.182110519,41.95,2.15,-9999,9491.7184,3981.775869
NWT_MW_ZF35-40B,NWT_MackWalker,ps.128,NWT.ps.128,NWT_MW_ZF35-40B,64.075273,-117.462071,Burn,12,org,NA,22,34.04315592,2.2,1,0.439221508,-9999,0.442465226,34.31,1.68,-9999,9662.873176,3315.331787
NWT_MW_ZF35-40B,NWT_MackWalker,ps.156,NWT.ps.158,NWT_MW_ZF35-40B,64.075273,-117.462071,Burn,6,org,NA,25,37.04315592,4.9,1,0.173123469,-9999,0.162581592,42.08,2.04,-9999,8483.049981,3569.667432
NWT_MW_ZF35-40B,NWT_MackWalker,ps.238,NWT.ps.240,NWT_MW_ZF35-40B,64.075273,-117.462071,Burn,24,org,NA,15,27.04315592,2.3,1,0.975190989,-9999,1.17030878,11.47,0.66,-9999,22429.39275,2572.651348
NWT_MW_ZF35-40B,NWT_MackWalker,ps.210,NWT.ps.212,NWT_MW_ZF35-40B,64.075273,-117.462071,Burn,18,org,NA,15,27.04315592,5.1,1,0.20490369,-9999,0.196306031,41.54,1.96,-9999,10450.08819,4340.966634
NWT_MW_ZF35-40B,NWT_MackWalker,ps.124,NWT.ps.124,NWT_MW_ZF35-40B,64.075273,-117.462071,Burn,12,org,NA,5,17.04315592,5,1,0.053409524,-9999,0.061104762,45.32,1.7,-9999,2670.4762,1210.259814
NWT_MW_ZF35-40B,NWT_MackWalker,ps.154,NWT.ps.156,NWT_MW_ZF35-40B,64.075273,-117.462071,Burn,6,org,NA,15,27.04315592,5,1,0.170359836,-9999,0.165498815,41.82,2,-9999,8517.9918,3562.224171
NWT_MW_ZF35-40B,NWT_MackWalker,ps.237,NWT.ps.239,NWT_MW_ZF35-40B,64.075273,-117.462071,Burn,24,org,NA,10,22.04315592,5,1,0.204691358,-9999,0.255991285,33.32,2.04,-9999,10234.5679,3410.158024
NWT_MW_ZF35-40B,NWT_MackWalker,ps.209,NWT.ps.211,NWT_MW_ZF35-40B,64.075273,-117.462071,Burn,18,org,NA,10,22.04315592,5,1,0.158914813,-9999,0.154834509,41.39,1.7,-9999,7945.74065,3288.742055
NWT_MW_ZF35-40B,NWT_MackWalker,ps.208,NWT.ps.210,NWT_MW_ZF35-40B,64.075273,-117.462071,Burn,18,org,NA,5,17.04315592,5,1,0.152013882,-9999,0.144795346,42.59,1.75,-9999,7600.6941,3237.135617
NWT_MW_ZF35-40B,NWT_MackWalker,ps.212,NWT.ps.214,NWT_MW_ZF35-40B,64.075273,-117.462071,Burn,18,org,NA,24,36.04315592,3.9,1,0.310259763,-9999,0.375825681,42.21,2.2,-9999,12100.13076,5107.465193
NWT_MW_ZF35-40B,NWT_MackWalker,ps.153,NWT.ps.155,NWT_MW_ZF35-40B,64.075273,-117.462071,Burn,6,org,NA,10,22.04315592,5,1,0.188172757,-9999,0.184224015,42.31,1.89,-9999,9408.63785,3980.794674
NWT_MW_ZF35-40B,NWT_MackWalker,ps.160,NWT.ps.162,NWT_MW_ZF35-40B,64.075273,-117.462071,Burn,6,org,NA,40,52.04315592,5,1,0.247253333,-9999,0.234062222,36.56,2.37,-9999,12362.66665,4519.790927
NWT_MW_ZF35-40B,NWT_MackWalker,ps.161,NWT.ps.163,NWT_MW_ZF35-40B,64.075273,-117.462071,Burn,6,org,NA,43,55.04315592,2.9,1,0.178760381,-9999,0.147874388,31.04,1.81,-9999,5184.051049,1609.129446
NWT_MW_ZF35-40B,NWT_MackWalker,ps.127,NWT.ps.127,NWT_MW_ZF35-40B,64.075273,-117.462071,Burn,12,org,NA,20,32.04315592,5,1,0.177441643,-9999,0.18314348,44.38,1.64,-9999,8872.08215,3937.430058
NWT_MW_ZF35-40B,NWT_MackWalker,ps.175,NWT.ps.177,NWT_MW_ZF35-40B,64.075273,-117.462071,Burn,0,org,NA,30,42.04315592,4.9,1,0.225696539,-9999,0.188482697,42.22,2.27,-9999,11059.13041,4669.16486
NWT_MW_ZF35-40B,NWT_MackWalker,ps.126,NWT.ps.126,NWT_MW_ZF35-40B,64.075273,-117.462071,Burn,12,org,NA,15,27.04315592,5.2,1,0.174548814,-9999,0.176144565,43,1.79,-9999,9076.538328,3902.911481
NWT_MW_ZF35-40B,NWT_MackWalker,ps.236,NWT.ps.238,NWT_MW_ZF35-40B,64.075273,-117.462071,Burn,24,org,NA,5,17.04315592,5,1,0.175426106,-9999,0.230803679,35.67,1.64,-9999,8771.3053,3128.724601
NWT_MW_ZF35-40B,NWT_MackWalker,ps.172,NWT.ps.174,NWT_MW_ZF35-40B,64.075273,-117.462071,Burn,0,org,NA,10,22.04315592,5,1,0.139838472,-9999,0.159609164,42.04,2.05,-9999,6991.9236,2939.404681
NWT_MW_ZF35-40B,NWT_MackWalker,ps.174,NWT.ps.176,NWT_MW_ZF35-40B,64.075273,-117.462071,Burn,0,org,NA,20,32.04315592,5,1,0.199570967,-9999,0.189957305,42.09,2.24,-9999,9978.54835,4199.971001
NWT_MW_ZF35-40B,NWT_MackWalker,ps.211,NWT.ps.213,NWT_MW_ZF35-40B,64.075273,-117.462071,Burn,18,org,NA,20,32.04315592,4.9,1,0.232143136,-9999,0,36.87,1.98,-9999,11375.01366,4193.967538
NWT_MW_ZF35-40B,NWT_MackWalker,ps.152,NWT.ps.154,NWT_MW_ZF35-40B,64.075273,-117.462071,Burn,6,org,NA,5,17.04315592,5,1,0.103448646,-9999,0.109498525,42.81,2.11,-9999,5172.4323,2214.318268
NWT_MW_ZF35-40B,NWT_MackWalker,ps.125,NWT.ps.125,NWT_MW_ZF35-40B,64.075273,-117.462071,Burn,12,org,NA,10,22.04315592,5,1,0.061095242,-9999,0.08889512,44.74,1.62,-9999,3054.7621,1366.700564
NWT_MW_ZF35-40B,NWT_MackWalker,ps.173,NWT.ps.175,NWT_MW_ZF35-40B,64.075273,-117.462071,Burn,0,org,NA,15,27.04315592,5,1,0.127026928,-9999,0.128976003,42.41,2.05,-9999,6351.3464,2693.606008
NWT_MW_ZF35-40B,NWT_MackWalker,ps.176,NWT.ps.178,NWT_MW_ZF35-40B,64.075273,-117.462071,Burn,0,org,NA,32,44.04315592,5.3,1,0.258118144,-9999,0.244856127,40.5,2.14,-9999,13680.26163,5540.505961
NWT_MW_ZF35-9A,NWT_MackWalker,ps.505,NWT.ps.508,NWT_MW_ZF35-9A,64.109149,-117.471852,Burn,0,org,NA,15,28.01188039,5,1,0.140154622,-9999,0.205714286,42.95,1.83,-9999,7007.7311,3009.820507
NWT_MW_ZF35-9A,NWT_MackWalker,ps.506,NWT.ps.509,NWT_MW_ZF35-9A,64.109149,-117.471852,Burn,0,org,NA,20,33.01188039,5,1,0.232273504,-9999,0.292393162,37.5029391,1.998589231,-9999,11613.6752,4355.469538
NWT_MW_ZF35-9A,NWT_MackWalker,ps.834,NWT.ps.837,NWT_MW_ZF35-9A,64.109149,-117.471852,Burn,6,org,NA,35,48.01188039,5,1,0.437066858,-9999,0.504601006,32.18,1.52,-9999,21853.3429,7032.405745
NWT_MW_ZF35-9A,NWT_MackWalker,ps.507,NWT.ps.510,NWT_MW_ZF35-9A,64.109149,-117.471852,Burn,0,org,NA,25,38.01188039,5,1,0.285495146,-9999,0.36223301,16.53,0.9,-9999,14274.7573,2359.617382
NWT_MW_ZF35-9A,NWT_MackWalker,ps.829,NWT.ps.832,NWT_MW_ZF35-9A,64.109149,-117.471852,Burn,6,org,NA,10,23.01188039,5,1,0.197233464,-9999,0.309392933,41.91,2.07,-9999,9861.6732,4133.027238
NWT_MW_ZF35-9A,NWT_MackWalker,ps.835,NWT.ps.838,NWT_MW_ZF35-9A,64.109149,-117.471852,Burn,6,org,NA,40,53.01188039,5,1,0.293641481,-9999,0.457244444,32.36,1.4,-9999,14682.07405,4751.119163
NWT_MW_ZF35-9A,NWT_MackWalker,ps.831,NWT.ps.834,NWT_MW_ZF35-9A,64.109149,-117.471852,Burn,6,org,NA,20,33.01188039,5,1,0.279085714,-9999,0.361230769,41.12,2.29,-9999,13954.2857,5738.00228
NWT_MW_ZF35-9A,NWT_MackWalker,ps.830,NWT.ps.833,NWT_MW_ZF35-9A,64.109149,-117.471852,Burn,6,org,NA,15,28.01188039,5,1,0.195981481,-9999,0.304722222,41.23,2.14,-9999,9799.07405,4040.158231
NWT_MW_ZF35-9A,NWT_MackWalker,ps.504,NWT.ps.507,NWT_MW_ZF35-9A,64.109149,-117.471852,Burn,0,org,NA,10,23.01188039,5,1,0.130559219,-9999,0.202100122,44.39,2.13,-9999,6527.96095,2897.761866
NWT_MW_ZF35-9A,NWT_MackWalker,ps.828,NWT.ps.831,NWT_MW_ZF35-9A,64.109149,-117.471852,Burn,6,org,NA,5,18.01188039,5,1,0.077232323,-9999,0.183434343,49.13,1.3,-9999,3861.61615,1897.212014
NWT_MW_ZF35-9A,NWT_MackWalker,ps.833,NWT.ps.836,NWT_MW_ZF35-9A,64.109149,-117.471852,Burn,6,org,NA,30,43.01188039,5,1,0.43471809,-9999,0.498145087,43.84,2.72,-9999,21735.9045,9529.020533
NWT_MW_ZF35-9A,NWT_MackWalker,ps.832,NWT.ps.835,NWT_MW_ZF35-9A,64.109149,-117.471852,Burn,6,org,NA,25,38.01188039,5,1,0.303042312,-9999,0.377378741,41.09,1.8,-9999,15152.1156,6226.0043
NWT_MW_ZF35-9A,NWT_MackWalker,ps.503,NWT.ps.506,NWT_MW_ZF35-9A,64.109149,-117.471852,Burn,0,org,NA,5,18.01188039,4.6,1,0.059491733,-9999,0.173453766,46.67,1.7,-9999,2736.619718,1277.180422
NWT_MW_ZF35-9B,NWT_MackWalker,ps.344,NWT.ps.346,NWT_MW_ZF35-9B,64.108026,-117.471579,Burn,24,org,NA,3,14.10521044,2.2,1,0.153237681,-9999,0.327358135,23.28017139,1.309212092,-9999,3371.228982,784.827885
NWT_MW_ZF35-9B,NWT_MackWalker,ps.394,NWT.ps.396,NWT_MW_ZF35-9B,64.108026,-117.471579,Burn,18,org,NA,3,14.10521044,2.2,1,0.191798279,-9999,0.390084334,24.94,0.98,-9999,4219.562138,1052.358797
NWT_MW_ZF35-9C,NWT_MackWalker,ps.395,NWT.ps.397,NWT_MW_ZF35-9C,64.10842,-117.468173,Burn,0,org,NA,5,22.19794455,3.9,1,0.075482672,-9999,0.151946819,41.9,1.56,-9999,2943.824208,1233.462343
NWT_MW_ZF44-37A,NWT_MackWalker,ps.346,NWT.ps.348,NWT_MW_ZF44-37A,64.106213,-117.260777,Burn,24,org,NA,1.5,12.86127017,1.5,1,0.221515485,-9999,0.404307097,13.9,0.68,-9999,3322.732275,461.8597862
NWT_MW_ZF44-37A,NWT_MackWalker,ps.345,NWT.ps.347,NWT_MW_ZF44-37A,64.106213,-117.260777,Burn,18,org,NA,2,13.36127017,1.2,1,0.092261905,-9999,0.255810658,29.29,1.06,-9999,1107.14286,324.2821437
NWT_MW_ZF44-37B,NWT_MackWalker,ps.385,NWT.ps.387,NWT_MW_ZF44-37B,64.106985,-117.262237,Burn,24,org,NA,5,21.3434761,5,1,0.05896594,-9999,0.138691497,47.26,1.8,-9999,2948.297,1393.365162
NWT_MW_ZF44-37B,NWT_MackWalker,ps.387,NWT.ps.389,NWT_MW_ZF44-37B,64.106985,-117.262237,Burn,24,org,NA,15,31.3434761,1.3,1,0.700074289,-9999,1.178496657,6.49,0.46,-9999,9100.965757,590.6526776
NWT_MW_ZF44-37B,NWT_MackWalker,ps.386,NWT.ps.388,NWT_MW_ZF44-37B,64.106985,-117.262237,Burn,24,org,NA,10,26.3434761,5,1,0.064698851,-9999,0.131770115,38.2,1.85,-9999,3234.94255,1235.748054
NWT_MW_ZF44-37B,NWT_MackWalker,ps.384,NWT.ps.386,NWT_MW_ZF44-37B,64.106985,-117.262237,Burn,18,org,NA,1,17.3434761,1,1,0.108628214,-9999,0.47110784,27.78,1.73,-9999,1086.28214,301.7691785
NWT_MW_ZF44-37C,NWT_MackWalker,ps.600,NWT.ps.603,NWT_MW_ZF44-37C,64.107154,-117.25982,Burn,24,org,NA,35,45.99647597,5.1,1,0.124750015,-9999,0.181115144,35.54,1.62,-9999,6362.250765,2261.143922
NWT_MW_ZF44-37C,NWT_MackWalker,ps.642,NWT.ps.645,NWT_MW_ZF44-37C,64.107154,-117.25982,Burn,12,org,NA,20,30.99647597,5.1,1,0.083955801,-9999,0.134076572,47.56,1.3,-9999,4281.745851,2036.398327
NWT_MW_ZF44-37C,NWT_MackWalker,ps.599,NWT.ps.602,NWT_MW_ZF44-37C,64.107154,-117.25982,Burn,24,org,NA,30,40.99647597,5,1,0.212351648,-9999,0.263369963,49.93,1.01,-9999,10617.5824,5301.358892
NWT_MW_ZF44-37C,NWT_MackWalker,ps.640,NWT.ps.643,NWT_MW_ZF44-37C,64.107154,-117.25982,Burn,12,org,NA,10,20.99647597,4.9,1,0.06033966,-9999,0.113957471,46.83,0.77,-9999,2956.64334,1384.596076
NWT_MW_ZF44-37C,NWT_MackWalker,ps.643,NWT.ps.646,NWT_MW_ZF44-37C,64.107154,-117.25982,Burn,12,org,NA,25,35.99647597,5,1,0.194054422,-9999,0.242312925,48.4,1.19,-9999,9702.7211,4696.117012
NWT_MW_ZF44-37C,NWT_MackWalker,ps.644,NWT.ps.647,NWT_MW_ZF44-37C,64.107154,-117.25982,Burn,12,org,NA,29,39.99647597,3.9,1,0.093254073,-9999,0.164779827,46.98,1.13,-9999,3636.908847,1708.619776
NWT_MW_ZF44-37C,NWT_MackWalker,ps.641,NWT.ps.644,NWT_MW_ZF44-37C,64.107154,-117.25982,Burn,12,org,NA,15,25.99647597,5,1,0.037851959,-9999,0.095791001,45.41,1.12,-9999,1892.59795,859.4287291
NWT_MW_ZF44-37C,NWT_MackWalker,ps.648,NWT.ps.651,NWT_MW_ZF44-37C,64.107154,-117.25982,Burn,12,org,NA,45,55.99647597,5,1,0.241242679,-9999,0.288532383,50.46,0.82,-9999,12062.13395,6086.552791
NWT_MW_ZF44-37C,NWT_MackWalker,ps.646,NWT.ps.649,NWT_MW_ZF44-37C,64.107154,-117.25982,Burn,12,org,NA,35,45.99647597,5,1,0.117477477,-9999,0.164028314,46.22,0.95,-9999,5873.87385,2714.904493
NWT_MW_ZF44-37C,NWT_MackWalker,ps.595,NWT.ps.598,NWT_MW_ZF44-37C,64.107154,-117.25982,Burn,24,org,NA,10,20.99647597,5.1,1,0.108223428,-9999,0.158743684,48.15,1.07,-9999,5519.394828,2657.58861
NWT_MW_ZF44-37C,NWT_MackWalker,ps.639,NWT.ps.642,NWT_MW_ZF44-37C,64.107154,-117.25982,Burn,12,org,NA,5,15.99647597,5,1,0.069488,-9999,0.12984,48.05,1.22,-9999,3474.4,1669.4492
NWT_MW_ZF44-37C,NWT_MackWalker,ps.649,NWT.ps.652,NWT_MW_ZF44-37C,64.107154,-117.25982,Burn,12,org,NA,50,60.99647597,4.8,1,0.35027262,-9999,0.403814806,49.41,1.43,-9999,16813.08576,8307.345674
NWT_MW_ZF44-37C,NWT_MackWalker,ps.650,NWT.ps.653,NWT_MW_ZF44-37C,64.107154,-117.25982,Burn,12,org,NA,55,65.99647597,2.9,1,0.365836088,-9999,0.515721671,50.56,1.73,-9999,10609.24655,5364.035057
NWT_MW_ZF44-37C,NWT_MackWalker,ps.598,NWT.ps.601,NWT_MW_ZF44-37C,64.107154,-117.25982,Burn,24,org,NA,25,35.99647597,5,1,0.109416694,-9999,0.155720271,46.35,1,-9999,5470.8347,2535.731883
NWT_MW_ZF44-37C,NWT_MackWalker,ps.645,NWT.ps.648,NWT_MW_ZF44-37C,64.107154,-117.25982,Burn,12,org,NA,30,40.99647597,1,1,0.391511936,-9999,0.706012378,47.89,1.19,-9999,3915.11936,1874.950662
NWT_MW_ZF44-37C,NWT_MackWalker,ps.594,NWT.ps.597,NWT_MW_ZF44-37C,64.107154,-117.25982,Burn,24,org,NA,5,15.99647597,5.1,1,0.078619119,-9999,0.142013493,49.81,0.84,-9999,4009.575069,1997.169342
NWT_MW_ZF44-37C,NWT_MackWalker,ps.647,NWT.ps.650,NWT_MW_ZF44-37C,64.107154,-117.25982,Burn,12,org,NA,40,50.99647597,5,1,0.177925466,-9999,0.222298137,49.38,1.16,-9999,8896.2733,4392.979756
NWT_MW_ZF44-37C,NWT_MackWalker,ps.597,NWT.ps.600,NWT_MW_ZF44-37C,64.107154,-117.25982,Burn,24,org,NA,20,30.99647597,5.3,1,0.120360112,-9999,0.162862506,47.61,1.06,-9999,6379.085936,3037.082814
NWT_MW_ZF44-37C,NWT_MackWalker,ps.596,NWT.ps.599,NWT_MW_ZF44-37C,64.107154,-117.25982,Burn,24,org,NA,15,25.99647597,5.1,1,0.147717629,-9999,0.193005015,45.92,0.71,-9999,7533.599079,3459.428697
NWT_MW_ZF44-51A,NWT_MackWalker,ps.1247,NWT.ps.1250,NWT_MW_ZF44-51A,64.159773,-117.18685,Burn,12,org,NA,4,10.19812079,4,1,0.21839599,-9999,0.304135338,31.28,1.57,-9999,8735.8396,2732.570627
NWT_MW_ZF44-51A,NWT_MackWalker,ps.915,NWT.ps.918,NWT_MW_ZF44-51A,64.159773,-117.18685,Burn,24,org,NA,5,11.19812079,5.8,1,0.141546106,-9999,0.217945533,26.81,0.49,-9999,8209.674148,2201.013639
NWT_MW_ZF44-52A,NWT_MackWalker,ps.1214,NWT.ps.1217,NWT_MW_ZF44-52A,64.156502,-117.19015,Burn,0,org,NA,5,15.85873201,1.3,1,0.212736,-9999,0.36368,19.26,1.06,-9999,2765.568,532.6483968
NWT_MW_ZF44-52A,NWT_MackWalker,ps.1215,NWT.ps.1218,NWT_MW_ZF44-52A,64.156502,-117.19015,Burn,0,org,NA,10,20.85873201,1.2,1,0.474666667,-9999,1.2075,13.36,0.73,-9999,5696.000004,760.9856005
NWT_MW_ZF44-54A,NWT_MackWalker,ps.602,NWT.ps.605,NWT_MW_ZF44-54A,64.140734,-117.199043,Burn,0,org,NA,10,19.16501843,5,1,0.130561461,-9999,0.178183634,34.32,1.8,-9999,6528.07305,2240.434671
NWT_MW_ZF44-54A,NWT_MackWalker,ps.614,NWT.ps.617,NWT_MW_ZF44-54A,64.140734,-117.199043,Burn,18,org,NA,15,24.16501843,3.5,1,0.373251225,-9999,0.47311143,22.21938776,1.25,-9999,13063.79288,2902.694795
NWT_MW_ZF44-54A,NWT_MackWalker,ps.601,NWT.ps.604,NWT_MW_ZF44-54A,64.140734,-117.199043,Burn,0,org,NA,5,14.16501843,5,1,0.084587665,-9999,0.154677755,46.29,1.43,-9999,4229.38325,1957.781506
NWT_MW_ZF44-54A,NWT_MackWalker,ps.610,NWT.ps.613,NWT_MW_ZF44-54A,64.140734,-117.199043,Burn,12,org,NA,10,19.16501843,5,1,0.125180841,-9999,0.208113392,43.33,1.66,-9999,6259.04205,2712.04292
NWT_MW_ZF44-54A,NWT_MackWalker,ps.604,NWT.ps.607,NWT_MW_ZF44-54A,64.140734,-117.199043,Burn,0,org,NA,20,29.16501843,5,1,0.113126945,-9999,0.17028665,43.32,2.01,-9999,5656.34725,2450.329629
NWT_MW_ZF44-54A,NWT_MackWalker,ps.613,NWT.ps.616,NWT_MW_ZF44-54A,64.140734,-117.199043,Burn,18,org,NA,10,19.16501843,5,1,0.202983498,-9999,0.303234323,39.21,2.16,-9999,10149.1749,3979.491478
NWT_MW_ZF44-54A,NWT_MackWalker,ps.606,NWT.ps.609,NWT_MW_ZF44-54A,64.140734,-117.199043,Burn,6,org,NA,5,14.16501843,5,1,0.091314578,-9999,0.187928389,46.76,1.25,-9999,4565.7289,2134.934834
NWT_MW_ZF44-54A,NWT_MackWalker,ps.603,NWT.ps.606,NWT_MW_ZF44-54A,64.140734,-117.199043,Burn,0,org,NA,15,24.16501843,4.8,1,0.12133247,-9999,0.173037818,43.76,2.07,-9999,5823.95856,2548.564266
NWT_MW_ZF44-54A,NWT_MackWalker,ps.611,NWT.ps.614,NWT_MW_ZF44-54A,64.140734,-117.199043,Burn,12,org,NA,15,24.16501843,3.2,1,0.523622195,-9999,0.640415621,13.47,0.31,-9999,16755.91024,2257.021109
NWT_MW_ZF44-54A,NWT_MackWalker,ps.612,NWT.ps.615,NWT_MW_ZF44-54A,64.140734,-117.199043,Burn,18,org,NA,5,14.16501843,5,1,0.087518255,-9999,0.150061641,46.29,1.45,-9999,4375.91275,2025.610012
NWT_MW_ZF44-54A,NWT_MackWalker,ps.607,NWT.ps.610,NWT_MW_ZF44-54A,64.140734,-117.199043,Burn,6,org,NA,10,19.16501843,4.9,1,0.164306987,-9999,0.228102329,45.67,1.75,-9999,8051.042363,3676.911047
NWT_MW_ZF44-54A,NWT_MackWalker,ps.605,NWT.ps.608,NWT_MW_ZF44-54A,64.140734,-117.199043,Burn,0,org,NA,25,34.16501843,5.3,1,0.260166249,-9999,0.317390157,39.17,1.97,-9999,13788.8112,5401.077346
NWT_MW_ZF44-54A,NWT_MackWalker,ps.609,NWT.ps.612,NWT_MW_ZF44-54A,64.140734,-117.199043,Burn,12,org,NA,5,14.16501843,5,1,0.09140081,-9999,0.177165992,47.15,1.39,-9999,4570.0405,2154.774096
NWT_MW_ZF44-54A,NWT_MackWalker,ps.836,NWT.ps.839,NWT_MW_ZF44-54A,64.140734,-117.199043,Burn,24,org,NA,5,14.16501843,4.7,1,0.156022074,-9999,0.215866514,42.2,2.62,-9999,7333.037478,3094.541816
NWT_MW_ZF44-54A,NWT_MackWalker,ps.608,NWT.ps.611,NWT_MW_ZF44-54A,64.140734,-117.199043,Burn,6,org,NA,15,24.16501843,2,1,0.178728569,-9999,0.329887075,41.33,2.32,-9999,3574.57138,1477.370351
NWT_MW_ZF44-54B,NWT_MackWalker,ps.740,NWT.ps.743,NWT_MW_ZF44-54B,64.143217,-117.199638,Burn,18,org,NA,2,9.958166904,2.9,1,0.559930228,-9999,0.705785061,7.86,-9999,-9999,16237.97661,1276.304962
NWT_MW_ZF44-54B,NWT_MackWalker,ps.801,NWT.ps.804,NWT_MW_ZF44-54B,64.143217,-117.199638,Burn,24,org,NA,5,12.9581669,5,1,0.136079734,-9999,0.245277646,45.88,2.7,-9999,6803.9867,3121.669098
NWT_MW_ZF44-54B,NWT_MackWalker,ps.802,NWT.ps.805,NWT_MW_ZF44-54B,64.143217,-117.199638,Burn,24,org,NA,10,17.9581669,2.8,1,0.254194291,-9999,0.471044107,42.48,1.75,-9999,7117.440148,3023.488575
